"","word","A2MVFSJBKHUPH9","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","ANC446SIU64J6","A1WXZPUAXDE0DQ","A14N0AMVXOBZYH","A911XMMVXT7IU","AY1ZVSTHEQDH8","A12QOWM20FCN2Q","A2LFX0LP92GLCQ","A3T8CCUYDNT61C","ARNTOT4L28BBP","A1RCM1Y87J0FGW","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A2I2OHYPL49ZAI","A38UOBWJF4WFGG","AJDL05304W8E","AOTSROWZG1XS1","AWZ83IBW10B96","A23PSX2ZO4F65Q","A3NMC1E54BML7K","A5E076UK5CA9J","A117RW2F1MNBQ8","A21L2ZM379FG7","AER86HM7LU5G","AOVB3KCIIJLRJ","A2MSCP411YP41Q","A1GAARR4GOOZCO","A2U750ON775R3L","AZTDJC8RWO5C5","A1IWL4WQTKN1PR","A2L6GS9A2MMQK4","A1RE0RBV10VAVC","A3NOO9K3CY1YU5","ANDPWG91K8OEX","AKEZ83FQITFD8","AM7UBKT777C3R","A2AB80GWC0LU0P","A2EAIMII6MSIO5","A2RPQGUWVZPX7U","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A3M0KT6KUJEZD1","A2NJGU26SOMOKV","A3UDP95JGEX3H1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A3S3YW6II31OZV","ACYV5TUADOWEA","A2OIFE4TAQ7AEI","A2PE5UDQ5WG2R0","AEUGCBFJPU0MX","A2TG01V56PAL65","A1SYR0UUMZM2VH","A3QJPB0NZU5PY1","A7LIT8S8LGRAH","ANL7UI5ES4L18","AEX85SLEN727","A1FNEVG87BS5K0","A2GNS1SQLQNMR2","A1VXGA62J77RO","A2BJ35SLVKCUL7","A1H314LD953G5Q","AOZ06WXWI630","ACTW5YEWV9OR0","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","A1W079WCHEQKX6","ALE5RDP8XZL3","AK9FN3FCOY9Q2","A3EQVDHHKZRC0K","ARGHS9P7FVR3W","A15QI1G4FCMV5E","A37I1ETWW49IZO","A3OQ1JKWS02NMF","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","A1U1QL617G5DU3","A2DGJ8T7C3HMCQ","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","A21TTUZSQ5ZE6C","A35QV79054LGTU","A127R5QI5OGBIK","A2VCTDV17CKH2X","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A25OW5OQG4B8FR","A2JRWVPVWD1KAS","A3EZCOCQU4QNCO"
"319","and",-6.16140659741977,-76.3472220189743,-46.9103295909178,NA,-47.8879647391916,-93.725007619523,NA,41.5033229395225,31.2735189457595,-52.3275831722602,-15.0849592166907,-22.2635475044816,-29.1408767306992,0.953676544303909,5.98477888212974,-130.364744586289,-92.321982650879,-3.82244473273304,-34.4383201526054,-42.7861527407527,1.67579574627183,-86.5158631249786,87.9752766293268,-15.6758741460287,63.9960254361056,171.099724097435,1.08040214188473,-66.1171265124565,-39.4354938439627,-1.04996890131304,-39.7748210209442,-15.2812452162497,9.40599951136727,-38.7650490377761,-27.4586066446366,-39.1763195594053,-8.71161610903939,324.437912926625,-60.4336315405503,-75.2764883915877,-41.1032379870116,NA,-24.9210885367937,3.86660224267387,-24.7206386235385,-20.7206288216691,-31.0007523575794,18.2115949685559,5.63372144821998,-124.042760747049,-6.76116484234823,-24.9044311836394,-48.0173656171262,-28.3014178955271,47.0850049164886,36.554309616045,139.764923690416,58.7882264140011,-32.459005399714,11.5297759083234,-50.1433860992378,-0.265452125869098,-81.5038095096373,-12.057091948681,-31.156574648571,-10.1437669543008,-99.6141554903605,-8.1260841443586,-10.4638296757323,-40.7574508923177,-99.5724144303424,-46.7008384069164,-43.1216356780653,-3.84629338382584,15.4945422149161,-77.2345273971242,156.42498808195,23.1730948778877,NA,169.091281196948,18.6069084595324,-31.2332042956182,-1.28956826364796,0.845248974246073,12.9477504340372,3.22025842904526,35.4316842524799,37.2042087349386,-16.6867204371352,-40.019093783047,40.3644677545687,19.1433587409377,-42.0473239132721,-3.9075134703514,144.735716324811,-0.840607673782191,-94.7596467594389,-9.06952336187527
"320","said",8.21955570844009,-69.0070058979065,-17.5320022267855,NA,-19.2285999430892,73.1019248547234,NA,74.0911727078108,-115.799011070193,-36.961227884136,42.443396120363,-11.2740829323522,-19.1977500069646,-17.6863303117228,19.953023514101,-147.748525591028,-62.829627280891,NA,-39.9509250360818,-80.3315984265397,-25.1420016324899,25.742901489044,3.55112352074697,10.1598837008225,89.2114506146875,-64.7895672866238,56.9007072417021,-61.6215954168488,-33.4500015571062,27.2401076065136,-49.7913711452623,14.4935124875134,6.14374110140815,162.343089464545,-29.4938483976443,-50.9669200320453,-28.6813359073789,-327.797293599954,24.6426537913966,-84.0154709361294,-67.3580332298549,NA,185.679519211197,-9.43957209196869,-75.6007113746173,-102.829461108088,38.1547428760276,-46.4668970565543,10.9633378993909,-122.945091252988,-26.7971687553124,-7.70834074599151,-34.3023642816985,2.82251860230063,161.620960101281,-46.2454132309858,145.037817257245,9.1860761752934,-52.0709689201516,-33.286401409899,-54.478382831338,282.172549392115,-79.1973762653413,-32.5894173443791,11.9492831672209,-32.1421724857757,-100.674672128715,-44.6273285515367,41.5194641464089,308.403043629444,31.5551253532218,41.1773339249189,-27.3313256802044,-116.826980969637,728.285993224945,12.4443239236325,-64.199634320752,53.5070665043007,NA,51.2760103855364,-5.27885983433341,-45.1004207171959,-19.195747510461,-50.3448891741802,-39.4423995554503,-39.6987489103249,14.9050798199632,2.72773363894171,-17.0705475051227,-139.410340860007,220.934469740559,43.751329106854,-45.0357795893754,13.6834330651905,23.890413559671,-3.4656143702685,-88.9743625199929,-11.5209764853244
"321","nothing.",-30.2565950681205,-73.6461414136351,-19.0186927702563,NA,-171.591140758679,48.4096547517091,NA,-19.5574282190362,111.910868865998,-65.4958067316391,599.556817468578,4.68377535616575,-14.4252431120262,-44.2463577358296,11.8260020419862,1162.71635039002,-64.860205800939,-44.7677307254306,-73.0013445699876,169.486618830312,67.5868088524633,94.7779599451343,-87.1454889135725,49.5029150882273,90.073151329015,-40.3467328228596,143.181927640972,-68.6394710344179,105.49196759032,4.40041363781991,-94.8575716425347,-49.4074566974344,-38.9052925384283,1136.77564347383,-97.6348154096753,91.8706780773946,-2.56021510073708,-427.738119706269,-63.0522048808159,-53.9714011142964,-81.3772142012281,NA,208.08195020316,-15.6642694305389,142.878997621067,-98.2647902537618,-114.223276189544,94.819134843005,13.2818037040748,-133.554413276741,69.0588155928309,45.0760210046,-59.4423589399876,7.31826459361155,330.764780840451,-33.4443046191089,-92.8706084754408,-1.22252477953739,255.481176998098,493.448889317211,-73.8183697597389,-94.0754445359496,-104.971643288157,-14.7187189271716,-39.6272855696116,-64.1357946116755,95.0832613178645,-94.6323061802491,194.452639434974,-47.954978283507,49.0652844874785,-73.3099767477397,-76.1700856887607,361.250268687119,-0.548202734937803,56.1597292066592,83.3018760684403,68.842953009953,NA,117.014927139891,-2.82193300979667,179.430713596493,4.17953550228685,-61.1054417678855,-87.0029995134,96.6252217321944,-10.2013379101039,77.8218332549543,-26.6058557770728,79.024670832154,49.2144776845208,-37.8167894294805,-56.9896022937886,-7.95278079264196,-9.49079750088869,-9.96564115621373,-142.833225562209,-9.3267889791208
"322","When",-38.7804442915599,-53.0070058979065,-25.5320022267855,NA,-220.228599943089,-9.89807514527656,NA,-37.9088272921892,-43.7990110701928,-26.961227884136,91.443396120363,-26.2740829323522,17.8022499930354,-17.6863303117228,67.953023514101,36.2514744089719,-67.829627280891,-70.4115019312726,-22.9509250360818,31.6684015734603,-5.14200163248988,55.742901489044,46.551123520747,112.159883700822,-30.7885493853125,263.210432713376,-6.09929275829785,-48.6215954168488,-24.4500015571062,-28.7598923934865,-50.7913711452623,21.4935124875134,38.1437411014082,322.343089464545,-13.4938483976444,259.033079967955,323.318664092621,173.202706400046,6.64265379139655,57.9845290638706,-57.3580332298549,NA,22.6795192111969,-62.4395720919687,127.399288625383,-29.8294611080876,-31.8452571239724,113.533102943446,5.96333789939094,-138.945091252988,-17.7971687553124,8.29165925400849,-24.3023642816985,-5.17748139769937,-85.379039898719,47.7545867690142,138.037817257245,24.1860761752934,26.9290310798484,56.713598590101,-9.478382831338,35.1725493921148,160.802623734659,-22.5894173443791,-12.0507168327791,159.857827514224,-60.6746721287155,43.3726714484633,-19.4805358535911,-34.5969563705556,-12.4448746467782,-101.822666075081,-28.3313256802044,-113.826980969637,-121.714006775055,-15.5556760763675,435.800365679248,15.5070665043007,NA,56.2760103855364,8.72114016566659,-15.1004207171959,-33.195747510461,5.65511082581976,52.5576004445497,-21.6987489103249,108.905079819963,-62.2722663610583,6.92945249487731,-99.4103408600068,49.9344697405591,-26.248670893146,-45.0357795893754,-7.31656693480952,33.890413559671,-2.4656143702685,-112.974362519993,-0.520976485324372
"323","I",-17.9233312091395,-44.02765426111,2.33301568081767,NA,-90.2066943313965,17.6211274319842,NA,8.32762340294596,-10.5814210223359,-43.0602937485086,-71.141669890798,31.7575233512594,-62.0271301781684,-9.7663097436427,-21.9517103818128,-67.5971825768108,-87.3066933908551,142.355669664346,-41.4131103856525,14.3047386308213,45.3113905037952,68.9666076469763,-203.176417153513,43.6526101602689,3.56517507894189,-184.121693134447,-57.5602080577501,-36.1081887036719,-12.4064784176758,22.3698780830338,-79.7417207723081,-42.8307606237758,799.930516331286,279.018673957582,-74.3881231386212,44.4048813858748,-5.77217651236032,-320.091674020217,-18.5862022044441,-35.7985233025042,352.406352498675,NA,-41.1223040327751,-48.521049088041,-1.96049312138084,-42.502964248832,9.68825717520653,-28.4314209812238,13.9744885458781,-131.238099735173,-16.6891570164199,84.7033879410649,24.5526317120183,-18.5492908911826,41.0130945469038,62.1537553101065,-24.780863443241,32.9925268914165,-43.2350783588388,23.1621305447683,113.526607364963,-60.1414551618369,-24.1166759982292,-20.9924411572847,26.6317097198453,-38.1469558913509,32.5068777863495,-46.1235953300024,4.56958267998526,-28.078439935842,41.1725060025293,-80.4571830705871,-26.7022556737871,-69.8849182122036,-40.0883598051423,-5.59223003863754,-32.3257671126462,10.5051516250616,NA,17.7218228197706,2.37844504726403,-34.4987714524627,-7.47720977002188,18.2255252710987,-6.27194958698793,-55.9417268922144,8.48489311751346,-60.8428410730677,15.0809336988399,-89.2365996291273,292.224463782588,-10.0725819908951,-36.0704125610655,16.9105934585648,6.42632185509085,-13.5905942808096,-82.3302152383309,9.83338288502294
"324","got",-22.1614065974198,-29.3472220189743,-16.9103295909178,NA,63.1120352608084,-28.725007619523,NA,9.50332293952249,-0.726481054240493,-12.3275831722602,-154.084959216691,-22.2635475044816,-24.1408767306992,15.9536765443039,5.98477888212974,-130.364744586289,-1.32198265087905,44.177555267267,-33.4383201526054,-32.7861527407527,-38.3242042537282,-26.5158631249786,-32.0247233706732,40.3241258539713,-66.0039745638944,15.0997240974351,-278.919597858115,-50.1171265124565,-31.4354938439627,-33.049968901313,-148.774821020944,-39.2812452162497,137.405999511367,111.234950962224,19.5413933553634,10.8236804405947,-56.7116161090394,-193.562087073375,-69.4336315405503,-53.2764883915877,-41.1032379870116,NA,-51.9210885367937,-65.1333977573261,-174.720638623538,731.279371178331,-39.0007523575794,-45.7884050314441,-12.36627855178,-128.042760747049,-75.7611648423482,-56.9044311836394,-18.0173656171262,91.6985821044729,-105.914995083511,-10.445690383955,-44.2350763095838,-19.2117735859989,-36.459005399714,-6.47022409167656,2307.85661390076,-111.265452125869,-18.5038095096372,-2.05709194868097,-7.15657464857099,-66.1437669543008,0.385844509639549,7.8739158556414,-42.4638296757323,-31.7574508923177,76.4275855696576,-93.7008384069164,-43.1216356780653,-159.846293383826,-84.5054577850838,-19.2345273971242,-83.57501191805,55.1730948778877,NA,-35.9087188030522,-21.3930915404676,-64.2332042956182,-38.289568263648,-47.1547510257539,-47.0522495659628,-96.7797415709548,-67.5683157475201,-61.7957912650614,-7.68672043713515,16.980906216953,21.3644677545687,-10.8566412590623,-42.0473239132721,14.0924865296486,-65.264283675189,-1.84060767378219,-99.7596467594389,-9.06952336187527
"325","my",-35.5423689032796,-51.6874381400422,-14.28865695505,NA,-160.547329535294,-58.5519400937694,NA,72.9154731712342,-29.6539510382882,-27.6939384603844,-171.613314553744,-33.2530120766111,-70.0840034544338,-12.4063165996694,-39.9834657498415,-126.98096358155,-51.8143380208671,-36.2333875341935,-29.9257152691289,18.7592929450343,-1.50640687496647,-8.77462773900115,-185.600570262093,24.4883680071201,-71.2193997424763,-124.010984518506,73.2600970420673,-30.6126576080642,8.57901386918074,10.6599545908604,-152.758270896626,-37.0560029200128,43.6682579213264,200.126812459903,-219.423364891629,-47.3857190867652,-56.7418963106998,-180.326880546796,-37.5099168724972,-69.5375058470459,-49.8484427441683,NA,-31.5216962847844,-40.8272234226836,12.1594341275403,92.3882034647495,-53.1562475911864,-13.109913006334,18.304104997049,-139.140430241111,-58.725160929384,-58.1005216212872,-41.7323669525539,-11.4253543933548,-64.4509502683038,104.354032463076,-42.5079698764124,-16.6096233472912,-31.8470418792764,-3.65404677345416,541.191610632863,-113.703453643853,-52.8102427539332,-11.5247665529828,-2.26243246436287,-36.1453614228259,-48.5536388520054,-43.6248397371805,-34.4471234978735,-30.9179454140799,43.3000457860935,252.420989261248,-58.9119456759262,-45.8656057980147,-167.296908795113,16.0866212821191,37.0496104846519,8.83912325147461,NA,3.90655200835918,10.4926767533982,-17.3659878740405,-34.3833890168349,-79.9646128773276,-55.6620995764754,-13.8607342315846,-63.0417113150033,71.6806838309354,-16.3028933691476,-133.627846706087,186.794465768578,-15.4646116249787,-39.0588682371688,-18.4984600058933,-24.4189809100491,-0.215600977295883,-70.5449309988849,25.3819297615738
"326","new",24.8385934025802,-14.3472220189743,55.0896704090822,NA,21.1120352608084,136.274992380477,NA,9.50332293952249,-80.7264810542405,-42.3275831722602,-185.084959216691,-38.2635475044816,-74.1408767306992,-16.0463234556961,37.9847788821297,-136.364744586289,113.678017349121,-36.822444732733,-35.4383201526054,141.213847259247,-38.3242042537282,13.4841368750214,-121.024723370673,479.324125853971,-76.0039745638944,0.0997240974350808,54.0804021418847,-56.1171265124565,-62.4354938439627,-1.04996890131304,-102.774821020944,24.7187547837503,-5.59400048863273,141.234950962224,-172.458606644637,-59.1763195594053,-24.7116161090394,-94.562087073375,-68.4336315405503,-10.2764883915877,-49.1032379870116,NA,-59.9210885367937,-32.1333977573261,-67.7206386235385,11.2793711783309,5.99924764242059,66.2115949685559,-8.36627855178002,-129.04276074705,-65.7611648423482,-56.9044311836394,-58.0173656171262,-12.3014178955271,-64.9149950835114,115.554309616045,75.7649236904162,-4.2117735859989,-49.459005399714,-6.47022409167656,-38.1433860992378,-11.2654521258691,44.4961904903627,-12.057091948681,-7.15657464857099,-42.1437669543008,10.3858445096395,-49.1260841443586,-42.4638296757323,-49.7574508923177,-49.5724144303424,-92.7008384069164,2.87836432193472,-55.8462933838258,-134.505457785084,11.7654726028758,-43.57501191805,-24.8269051221123,NA,279.091281196948,2.6069084595324,-63.2332042956182,-42.289568263648,23.8452489742461,-53.0522495659628,-33.7797415709547,-81.5683157475201,2.20420873493858,-15.6867204371351,-96.019093783047,35.3644677545687,-20.8566412590623,-42.0473239132721,-6.9075134703514,4.73571632481098,-0.840607673782191,-76.7596467594389,-28.0695233618753
"327","Buster",4.9814803201598,-55.3265736557708,-5.77534749852091,NA,-54.9098703508843,-33.2442101967838,NA,-4.73312775561269,-105.944071102097,-36.2285173078876,-235.49989320553,152.704846211907,-57.3114965594954,-53.9663440237762,-48.1104872219564,207.483912399494,-0.844916540914997,-57.5896163283516,-63.9761348030347,-22.4224897981137,31.2224036099867,10.2604307170892,47.7028173035872,333.831399394525,-70.3576990281488,-21.5681500547417,-294.458682558663,46.3694667743667,4.52098301660684,11.8202606221667,-9.82447139389851,27.0430278950395,-0.38077571851009,314.559366469186,-119.56433190366,-54.5481209773253,-16.620775504058,-129.267706653111,-36.2047755447097,-127.493436025213,-56.8676237155415,NA,-96.1192652928217,166.948079238746,-116.360856876775,-48.0471256809247,-104.534266656758,-47.8238811067747,-9.37742919826713,-120.749752264865,-39.8691765812408,-53.3161598706958,43.127638389157,9.07039159795609,-46.3071295291341,38.1551410749527,38.583604390902,3.981775697878,-73.2948959610268,17.0812439536562,83.8516237044615,-39.9514475719174,13.4154902232507,-3.65406813577536,-21.8390012011954,-92.1389835487256,-82.7957054054255,-68.6298173658929,-97.5139482093086,-43.2759673270313,-44.1897950796499,-110.06632141141,-43.7507056844825,-83.7883561412592,-6.13110475499622,-35.1979734348542,-55.4488791261558,2.17500975712684,NA,-24.3545312372864,-13.050396422065,34.1651464396486,-47.0081060040871,-43.7251654710329,-96.2226995344251,-84.5367635890653,-63.1481290450703,-34.225216553052,12.1617983589022,-162.192835013926,80.0744737125399,-47.0327301613132,-51.012690941582,-18.1346738637257,-7.80019197060883,9.28437223675889,56.5962059588991,-21.4238827322226
"328","Brown",-25.3994819857,-30.6667897768386,-28.1536748626532,NA,-87.5692351469868,1.92885732896984,NA,-21.320977523901,-70.8715410861451,-31.5948725960118,108.971751457417,0.715381639777325,-35.25462328323,104.673662832251,-30.0787318539277,88.8676934042328,77.662728089097,7.99944087018794,-59.4635299195582,-79.8770441123267,-41.9597990112516,8.00166610306657,28.1269704121671,48.9956415476737,-35.5731242067306,276.321141329317,-47.2789876584804,-14.126064321241,22.5354907297503,7.53018411434014,32.1920787304196,-42.7317298087236,195.881482691449,83.4512279668656,177.470909849348,-52.7575205046853,-28.6510557057185,-278.032500126532,-38.2810608766566,-63.7544534806712,-58.6128284726982,NA,-64.7198730408124,-18.7457464266112,271.519215874304,-13.9382933945062,-36.6897618903653,-95.1453890816645,-41.7070456494381,-150.847421758926,59.1668273317234,-38.5122503083436,119.412637053729,33.9464551001284,-80.8430847139265,120.954863921983,32.3107108240734,22.5839259365857,-29.6829324405892,-64.1025787281214,32.1866204365618,10.6105509100987,114.109056978955,16.8782572599228,-16.9448590169872,-70.1405780172507,8.26481123292955,-65.1285729587148,-58.4972420314499,-15.4364618487935,31.682665136786,-126.944493743246,-28.5410156823434,-31.807668555448,1.07744423497457,-32.8768247556108,-134.824256723454,83.8410381307138,NA,158.460739574125,10.8353718718008,-58.9676371387737,-39.101926757274,-42.5350273226066,-35.8325495449377,-27.6177562496951,8.37847538744642,-31.7487414570552,-16.4543745731102,-86.8015879369666,96.5044717265495,-11.6407005272296,-63.0242352654787,-11.7256203992676,-6.95488920546889,-5.0906210667548,185.810921719453,12.0275703912265
"329","shoes,",-11.0185196798402,-71.3265736557708,-54.7753474985209,NA,-81.9098703508843,-107.244210196784,NA,-68.7331277556127,-51.9440711020973,-36.2285173078876,-20.4998932055297,12.7048462119068,-54.3114965594954,-7.96634402377618,-15.1104872219564,112.483912399494,54.155083459085,-57.5896163283516,-46.9761348030347,-112.422489798114,121.222403609987,50.2604307170892,-18.2971826964128,6.83139939452487,-20.3576990281488,213.431849945258,101.541317441337,-36.6305332256333,12.5209830166068,35.8202606221667,37.1755286061015,-31.9569721049605,1278.61922428149,64.5593664691864,-47.5643319036598,-84.5481209773253,15.379224495942,-197.267706653111,-88.2047755447097,-105.493436025213,-68.8676237155415,NA,179.880734707178,-41.0519207612538,-182.360856876775,-41.0471256809247,-68.5342666567583,-63.8238811067746,-40.3774291982671,-71.7497522648645,-37.8691765812408,-5.31615987069578,-86.872361610843,-14.9296084020439,-44.3071295291341,163.155141074953,46.583604390902,3.981775697878,-36.2948959610268,-0.918756046343797,-43.1483762955385,50.0485524280826,59.4154902232507,16.3459318642246,-22.8390012011954,-76.1389835487256,-92.7957054054255,-37.6298173658929,-66.5139482093086,-43.2759673270313,-88.1897950796499,-82.0663214114104,-74.7507056844825,-83.7883561412592,-116.131104754996,-4.19797343485417,134.551120873844,-45.8249902428732,NA,-75.3545312372864,18.949603577935,52.1651464396486,-51.0081060040871,124.274834528967,-69.2226995344251,-32.5367635890652,166.85187095493,-5.22521655305201,-1.83820164109777,-177.192835013926,3.07447371253995,-37.0327301613132,-35.012690941582,-0.134673863725741,2.19980802939117,-5.71562776324111,39.5962059588991,-5.42388273222258
"330","I",-2.92333120913949,-28.02765426111,-10.6669843191823,NA,-35.2066943313965,-25.3788725680158,NA,24.327623402946,31.4185789776641,-43.0602937485086,27.858330109202,16.7575233512594,13.9728698218316,-9.7663097436427,73.0482896181872,-84.5971825768108,6.69330660914491,-16.644330335654,-25.4131103856525,-4.69526136917873,-34.6886094962048,-21.0333923530237,-84.1764171535134,32.6526101602689,143.565175078942,80.8783068655529,-274.56020805775,-23.1081887036719,-22.4064784176758,46.3698780830338,76.2582792276919,78.1692393762242,175.930516331286,-20.9813260424178,-19.3881231386211,-85.5951186141252,-5.77217651236032,-157.091674020217,-5.58620220444408,-61.7985233025042,-55.593647501325,NA,9.87769596722492,-57.521049088041,-87.9604931213808,61.497035751168,-18.3117428247935,83.5685790187762,21.974488545878,-122.238099735173,25.3108429835801,-11.2966120589351,-45.4473682879817,-2.54929089118255,-57.9869054530962,124.153755310107,111.219136556759,16.9925268914165,-18.2350783588388,-18.8378694552317,220.526607364963,123.858544838163,9.8833240017708,9.0075588427153,3.63170971984526,-6.14695589135093,-47.4931222136505,17.8764046699976,-26.4304173200147,-37.078439935842,55.1725060025293,-63.4571830705871,-27.7022556737871,-86.8849182122036,1579.91164019486,-22.5922300386376,-72.3257671126462,59.5051516250616,NA,38.7218228197706,-37.621554952736,-35.4987714524627,-57.4772097700219,-21.7744747289013,-102.271949586988,-2.94172689221441,33.4848931175135,189.157158926932,-24.9190663011601,-106.236599629127,192.224463782588,49.9274180091049,-36.0704125610655,-13.0894065414352,66.4263218550908,17.4094057191904,-41.3302152383309,-10.1666171149771
